1GD02ZCG8BZ853828,Nissan,370Z,Maroon,2011,FALSE
WAUDFBFC0CN090333,Dodge,Ram 50,Fuscia,1993,FALSE
WBXPA934X5W154897,Cadillac,Eldorado,Fuscia,2002,FALSE
JTHFE2C21A2954927,Chevrolet,G-Series G10,Teal,1993,TRUE
2C3CDZFJ5FH149583,BMW,8 Series,Crimson,1995,FALSE
WAUEH64B51N964026,Maybach,62,Crimson,2009,FALSE
1G4GA5EC2BF498578,Jeep,Liberty,Teal,2005,FALSE
JTHBL5EFXB5514288,Oldsmobile,Bravada,Blue,1997,TRUE
WBA3V9C59F5959805,Cadillac,Eldorado,Violet,1994,FALSE
WBAEV33475K243563,Plymouth,Prowler,Khaki,1999,FALSE
WAUHF78PX6A968618,Volkswagen,Passat,Purple,2008,FALSE
1G4GA5GC5BF154532,Suzuki,Esteem,Turquoise,2001,FALSE
3D7LP2ET7AG054955,Toyota,Tacoma,Maroon,2010,TRUE
1C3CDFEB0FD888866,Ford,F250,Yellow,1996,TRUE
WAULFAFR5CA467949,Toyota,Sequoia,Turquoise,2006,FALSE
1GD11XEG1FF327329,Infiniti,M,Aquamarine,2007,TRUE
19UUA66207A250595,Suzuki,Daewoo Lacetti,Fuscia,2007,FALSE
WBA3N3C50FK515565,Mercedes-Benz,SLS AMG,Goldenrod,2011,FALSE
1FTMF1EW0AK111329,Honda,Ridgeline,Aquamarine,2010,TRUE
3VWPG3AG7AM629564,Pontiac,Bonneville,Green,1968,TRUE
WAURGAFD1EN781038,Porsche,Boxster,Goldenrod,2003,FALSE
3D7LT2ETXAG026577,Maserati,Quattroporte,Khaki,2009,TRUE
19UUA8F28DA350144,Volvo,V70,Blue,2000,TRUE
WBAPM735X9E140430,Infiniti,I,Violet,2002,FALSE
WBAYA8C54FG522164,Toyota,Echo,Puce,2005,FALSE
2C3CA4CD0AH562921,GMC,Savana Cargo Van,Crimson,2006,TRUE
5N1AZ2MG2FN575480,Buick,Regal,Purple,1999,TRUE
2LMDJ6JK6BB227809,Audi,Allroad,Puce,2004,TRUE
1D7RE5GK2AS679052,GMC,Envoy,Teal,1998,FALSE
WDDHF2EB6CA324291,Toyota,Land Cruiser,Yellow,1997,FALSE
KMHEC4A48EA913849,Pontiac,Grand Prix,Maroon,1966,TRUE
1FTSW2B50AE011125,Mercedes-Benz,G-Class,Puce,2008,FALSE
WAU4FAFR9BA874174,Chevrolet,S10 Blazer,Teal,1993,TRUE
JM1CW2BL8E0684947,Acura,CL,Turquoise,1997,TRUE
1G6AM5S39D0786869,Infiniti,QX,Teal,1997,FALSE
2D4RN5D17AR331399,Suzuki,Swift,Violet,1996,TRUE
1G6KD57Y19U286293,Volkswagen,R32,Indigo,2009,TRUE
WBAEK13517C364317,Cadillac,STS,Orange,2008,FALSE
WAUKH78E48A276176,Austin,Mini Cooper S,Teal,1963,TRUE
WBAEV33493K610671,Ford,Crown Victoria,Blue,2004,FALSE
WBAEB5C52AC101266,Chrysler,LeBaron,Violet,1995,FALSE
WAUFFAFL9DA200940,Mazda,MX-5,Aquamarine,1992,FALSE
3N6CM0KN6EK378167,Dodge,Ram Van 1500,Yellow,1995,TRUE
1G6DV57V380700630,Volkswagen,New Beetle,Yellow,2008,TRUE
SCFAD06D29G581915,Ford,Mustang,Khaki,2005,TRUE
3FA6P0SUXDR547679,Ford,Taurus,Yellow,1995,TRUE
WAUDH98E96A561795,Aptera,Typ-1,Violet,2008,FALSE
1YVHZ8BH9A5822353,Dodge,Ram,Teal,2011,FALSE
1N6AA0CC5AN929402,Audi,90,Mauv,1991,FALSE
WA1DGBFE7DD004857,Chrysler,300,Green,2007,TRUE
WAUBVAFB6AN616957,Nissan,Leaf,Purple,2011,FALSE
1FMCU0F73EU097015,Mazda,B-Series,Maroon,1990,FALSE
WAUEFAFL3CN247593,Chevrolet,Caprice,Pink,1996,FALSE
KNAFK4A66F5545868,Daewoo,Leganza,Mauv,1999,TRUE
2C3CDXJG8FH237012,Porsche,Cayenne,Maroon,2008,FALSE
3D7TP2CT0BG405838,Jeep,Wrangler,Puce,1999,TRUE
1N4AB7AP4DN886650,Mercury,Sable,Orange,1986,FALSE
WAUXL58E34A339965,Nissan,Frontier,Mauv,1998,FALSE
2T1BURHE1EC907242,Mitsubishi,Eclipse,Goldenrod,1998,FALSE
WAUAFAFH7BN881269,Saab,900,Aquamarine,1990,FALSE
WBA4B3C59FD125503,Chevrolet,Suburban 1500,Violet,1999,TRUE
KMHCT4AE5CU156050,Chevrolet,Caprice Classic,Blue,1995,FALSE
3N1AB6AP4AL598100,Chevrolet,Impala,Yellow,2001,TRUE
2C3CCAHG3CH591795,Mazda,929,Mauv,1989,FALSE
1C3CDFBA6DD976460,Mazda,Miata MX-5,Red,2010,TRUE
JH4CL95895C177237,Dodge,Charger,Violet,1999,FALSE
WAUFFAFL1FN193932,Mazda,B-Series Plus,Goldenrod,1994,TRUE
1GYUKHEF1AR595861,Subaru,Leone,Goldenrod,1987,FALSE
3D7TT2CT6AG017216,Acura,TSX,Khaki,2009,TRUE
WAUDGBFL4DA397803,Ferrari,612 Scaglietti,Fuscia,2007,TRUE
1N6AA0CC6AN244132,Toyota,Camry,Violet,2003,FALSE
3VW4S7AT8EM663590,Saab,900,Crimson,1994,FALSE
JH4DC54852C588662,Subaru,Impreza WRX,Mauv,2011,TRUE
1GTN1TEX0CZ567643,Infiniti,EX,Teal,2011,TRUE
JTDKN3DP2D3192318,Aston Martin,V12 Vantage,Maroon,2012,FALSE
WBAYE8C51ED559063,Saturn,VUE,Mauv,2010,FALSE
5UXFA53523L024846,Toyota,4Runner,Aquamarine,2010,TRUE
WBAXH5C58DD413792,GMC,Yukon,Orange,2003,TRUE
1GD021EG7FZ334029,Volkswagen,Passat,Mauv,1986,FALSE
1YVHZ8BH1B5516684,Honda,CR-V,Purple,2010,TRUE
WBA3B5C56FP948282,Chrysler,Town & Country,Purple,2009,FALSE
WAUKF78E58A101943,Chevrolet,Corvette,Teal,1964,TRUE
1N6BF0KM6FN769957,Dodge,D250 Club,Indigo,1993,TRUE
2HKRM3H38EH763244,Hummer,H2,Maroon,2007,TRUE
WAUAGAFD8EN764492,Lincoln,Continental Mark VII,Blue,1986,FALSE
WBAEA535X9C924879,Honda,Civic,Maroon,1996,TRUE
2B3CK2CV3AH172841,Honda,Ridgeline,Fuscia,2010,FALSE
1G6KS54Y03U650625,Nissan,Frontier,Teal,2008,TRUE
WUADUAFG2EN517815,Mitsubishi,Lancer Evolution,Fuscia,2002,FALSE
3N1CN7AP0FL074987,Chevrolet,Suburban,Green,2011,FALSE
YV4852CZ0B1132051,Chevrolet,Prizm,Puce,2001,TRUE
1FTMF1EW6AF568865,Hyundai,Veracruz,Green,2012,TRUE
1G6DL8EV7A0403974,Chevrolet,Corsica,Purple,1996,FALSE
WAUET48HX6K283483,Chevrolet,Astro,Turquoise,1998,TRUE
1FTFW1E87AK193344,Mitsubishi,Endeavor,Fuscia,2009,FALSE
WAUSH94F18N324283,Honda,Prelude,Pink,1995,TRUE
JTHFE2C22A2010957,Toyota,Truck Xtracab SR5,Red,1989,FALSE
WA1YD54B02N166325,GMC,Savana 2500,Fuscia,2008,FALSE
WAUBFAFL7FN963470,Dodge,Ram 2500,Violet,1998,FALSE
1GD220CG9CZ147327,Ford,Bronco,Khaki,1994,TRUE
3D73M4CLXBG441041,Chrysler,Concorde,Red,1997,FALSE
1G6KD54Y01U316439,Isuzu,i-Series,Violet,2006,FALSE
2C3CCAEG8DH284905,Ford,F-Series Super Duty,Pink,2010,FALSE
WBA3T3C52EP298768,Chevrolet,Express 3500,Maroon,2010,FALSE
3FA6P0LU8ER119934,Mitsubishi,Starion,Teal,1985,FALSE
4T3BA3BB5FU390023,Jaguar,XJ,Violet,2007,FALSE
3D7TT2CT0BG405205,BMW,325,Turquoise,2004,FALSE
WBAYA6C51DC024061,Chrysler,Sebring,Fuscia,2002,TRUE
WBA3C1G59DN490407,Dodge,Dakota,Indigo,2008,FALSE
WAULT68E33A259956,Oldsmobile,Cutlass Cruiser,Green,1993,TRUE
1LNHL9EK1FG324790,Pontiac,Bonneville,Blue,1966,FALSE
5LMJJ2J52EE694362,Volvo,S80,Maroon,2009,FALSE
WBAYB6C54FD880660,Acura,TL,Red,1998,TRUE
WBA3C3C52EK835667,BMW,X6,Maroon,2008,FALSE
WBALZ3C51CC667459,Kia,Spectra,Green,2002,FALSE
1GKS1EEF7DR739744,Mazda,626,Teal,2002,FALSE
WBAYE8C5XFD147676,Acura,TL,Turquoise,2008,FALSE
WBAWB33597P578657,Volkswagen,Fox,Blue,1989,FALSE
5FNYF3H21BB173457,Mitsubishi,Montero,Orange,2006,TRUE
WA1AY74L87D169304,Maybach,57,Goldenrod,2010,FALSE
WAULT58E25A473396,Lincoln,Navigator L,Puce,2012,TRUE
SCFAD01E09G955180,Hyundai,Entourage,Yellow,2007,TRUE
WBAAV33461F296529,Saab,09-May,Blue,2010,TRUE
WBA3C1C54CF125504,Mazda,MX-3,Blue,1995,FALSE
2C3CDXCT2CH165259,Toyota,Prius v,Aquamarine,2012,TRUE
KMHGC4DD6DU759997,GMC,Canyon,Puce,2008,TRUE
WAUZL64B01N990808,GMC,Sierra 2500,Yellow,2009,FALSE
1C6RD7NT0CS703623,Mitsubishi,Challenger,Yellow,1998,TRUE
SCFFBCCD8BG111444,Hyundai,Sonata,Mauv,1993,FALSE
SAJWA4GB9FL514279,Ford,Ranger,Orange,2007,TRUE
1D4RE4GG8BC187317,Ford,F-Series,Fuscia,1988,TRUE
1FTEW1E87AF567276,Porsche,Cayman,Mauv,2008,TRUE
1C3BC7EG3BN307591,Hummer,H1,Violet,2004,TRUE
WBAEP33494P037964,Mazda,626,Red,1988,FALSE
WA1YD64B74N139597,Ford,Transit Connect,Mauv,2012,TRUE
WUADUAFG7EN950899,Ford,Bronco II,Pink,1988,TRUE
WAUML64B54N076780,Porsche,Boxster,Yellow,2007,FALSE
1G4CW54K844860422,Dodge,Caravan,Fuscia,1999,FALSE
WUADU98E28N906517,Buick,LeSabre,Turquoise,1996,TRUE
1FMJK1H58DE956686,Mitsubishi,Galant,Khaki,1995,TRUE
5N1AN0NW4EN356055,Ford,E-Series,Teal,1991,TRUE
SAJWA0FB4BL354994,Chevrolet,Astro,Mauv,1992,FALSE
WBAPH5C59AA717811,Dodge,Ram 2500,Khaki,2010,FALSE
1G4HJ5EM5AU826583,Chrysler,LeBaron,Purple,1993,TRUE
JHMZF1C44DS603312,Toyota,Sequoia,Fuscia,2009,TRUE
WAUVT58E15A784231,Buick,Skylark,Purple,1985,TRUE
1HGCR2F34EA536310,Pontiac,Bonneville,Crimson,2001,FALSE
5NPDH4AEXFH402616,Mazda,MX-3,Blue,1993,FALSE
2T1BPRHE1EC901531,Ford,ZX2,Khaki,2003,TRUE
WBALM73579E329910,Lotus,Esprit,Fuscia,1985,TRUE
1G6DB8E55E0308063,Ford,Aerostar,Purple,1987,FALSE
2T2BC1BA1FC958053,Toyota,MR2,Green,2001,FALSE
5NPDH4AE0EH760046,Dodge,Intrepid,Goldenrod,1999,TRUE
5J6TF2H58FL689729,Buick,Riviera,Indigo,1990,FALSE
SCBLE47K18C267237,GMC,Savana 2500,Mauv,2005,FALSE
WAUHE78PX9A146618,Hummer,H2,Goldenrod,2004,TRUE
WBAVL1C56FV805648,Mercury,Cougar,Red,2002,FALSE
5TFBY5F19CX138761,Mitsubishi,Eclipse,Indigo,1995,FALSE
2HNYD28558H760462,Volkswagen,Golf,Aquamarine,2006,FALSE
1N6AA0CC6DN493079,Cadillac,Escalade,Khaki,2008,FALSE
WVGAV7AX4BW480498,Mitsubishi,Montero,Green,2005,TRUE
5N1AN0NUXAC432334,Volvo,S40,Mauv,2006,FALSE
55SWF4JB4FU817819,Lexus,IS F,Purple,2008,TRUE
WAUMFAFR4FA315590,Chevrolet,Camaro,Purple,1968,FALSE
1G6DK67V280287162,BMW,745,Mauv,2005,TRUE
WBASP2C55BC945287,Ford,F350,Maroon,2012,FALSE
TRUB3AFK0D1427294,Volkswagen,Golf,Blue,1994,FALSE
WVGEF9BPXED879229,Audi,4000s Quattro,Green,1986,FALSE
5NPDH4AEXDH090875,Dodge,Challenger,Teal,2009,TRUE
1GD21ZCGXCZ842696,Infiniti,J,Blue,1996,FALSE
19UUA96239A494536,Volkswagen,Jetta,Turquoise,2001,FALSE
WAUVT58E43A080618,Chevrolet,Express 1500,Orange,2008,TRUE
4USFE83567L324056,Toyota,Camry Solara,Blue,2007,FALSE
JM1CR2W3XA0690700,Nissan,Frontier,Yellow,2010,TRUE
WBAUU3C58AA936536,Subaru,Legacy,Puce,1997,TRUE
1G6AC5SX6D0710421,Toyota,Previa,Green,1992,FALSE
1N6BF0KL4FN247254,Aston Martin,Vanquish S,Goldenrod,2006,TRUE
WAUAFAFL9CN424193,Ford,F250,Violet,2011,TRUE
WAUAH68D11A666624,Land Rover,Range Rover,Crimson,1988,FALSE
1G6AH5S3XF0909621,Toyota,Avalon,Maroon,1999,FALSE
JTHBL5EF2F5290892,GMC,Yukon,Violet,1999,TRUE
JTEBU5JR2E5798725,Chevrolet,Monte Carlo,Purple,2001,TRUE
2D4RN5D17AR990308,Honda,Ridgeline,Crimson,2012,TRUE
5FRYD3H64GB114143,Subaru,Justy,Violet,1994,TRUE
JN1CV6FE6DM731716,Porsche,968,Mauv,1994,FALSE
WAU3FAFR6CA473310,Ford,Aerostar,Orange,1987,FALSE
1N6BF0KM1FN355789,Honda,CR-V,Indigo,1997,TRUE
WVWAB7AJ3DW810305,Nissan,Quest,Indigo,2012,FALSE
1N6AA0ECXEN977318,Chevrolet,Colorado,Turquoise,2011,TRUE
1HGCR2E30DA900920,Plymouth,Colt Vista,Green,1994,FALSE
JTDKDTB37C1918218,Acura,MDX,Teal,2012,FALSE
TRUWT28N331977201,MINI,Cooper Clubman,Turquoise,2008,TRUE
1C6RD6LP1CS989210,Mazda,Mazdaspeed6,Khaki,2007,FALSE
3VW4S7AT1EM660336,Chrysler,300M,Violet,2000,FALSE
WDDGF4HB0CA053585,Isuzu,Rodeo,Red,2000,TRUE
WAUEFAFL6EN434586,Chevrolet,Silverado 2500,Goldenrod,2001,FALSE
WAUJT68E73A942170,Toyota,Tundra,Aquamarine,2007,FALSE
5BZAF0AA2FN225770,Chevrolet,Camaro,Khaki,1972,TRUE
JH4DC23141S021205,Audi,A6,Fuscia,2003,FALSE
1C4RJEAG1FC346255,GMC,Sierra 1500,Blue,2013,FALSE
1C4RDJDG4EC794046,Jeep,Liberty,Orange,2008,FALSE
WBAKA83509C892268,Ford,Probe,Aquamarine,1994,FALSE
WAUCF78K19N409552,Mercury,Cougar,Purple,1988,TRUE
WAU4FAFR6DA334672,Toyota,Echo,Fuscia,2001,TRUE
TRURD38J491343577,Volkswagen,Tiguan,Goldenrod,2011,TRUE
1FMJK1K56AE009537,Toyota,Avalon,Fuscia,2012,TRUE
3D7TT2CT0AG265655,Ford,Expedition,Violet,2010,TRUE
1YVHZ8BHXD5801516,Porsche,911,Violet,1985,TRUE
1C3CDZAB8EN088185,Nissan,200SX,Puce,1998,TRUE
2C3CDXDT7DH275207,Toyota,Corolla,Goldenrod,2010,FALSE
1D7RB1GK6BS141070,Scion,xB,Red,2004,TRUE
2T3BFREVXFW799872,Bentley,Azure,Khaki,2006,FALSE
JH4KB16677C224202,Saab,09-Mar,Orange,2005,FALSE
WBA3V7C52EP400040,Mercedes-Benz,SL-Class,Goldenrod,1997,TRUE
5J8TB3H35DL298154,Lincoln,MKX,Indigo,2012,FALSE
KMHTC6AD2EU888352,Toyota,Tacoma,Fuscia,2007,TRUE
1G4PT5SVXD4895891,Volvo,XC60,Indigo,2010,FALSE
WAUBF78E08A385482,Mitsubishi,Mirage,Violet,2001,TRUE
5UXKR0C55F0993167,Volkswagen,Eurovan,Yellow,2001,TRUE
19VDE3F76EE445715,Toyota,FJ Cruiser,Green,2012,TRUE
SCFAD01A45G726346,Audi,Cabriolet,Goldenrod,1995,TRUE
19UUA66265A273862,Toyota,Tercel,Crimson,1997,FALSE
WA1WKBFP2AA581088,Cadillac,Fleetwood,Yellow,1993,TRUE
3VW507AT1FM396417,Acura,MDX,Crimson,2001,TRUE
JTJBC1BA7D2593522,Mercedes-Benz,R-Class,Blue,2012,FALSE
JN8CS1MW4EM469446,Jeep,Wrangler,Teal,1998,FALSE
WP0AA2A98AS993781,Suzuki,Aerio,Violet,2007,FALSE
WAUJF98K19N463050,Cadillac,Fleetwood,Green,1954,TRUE
WAUVC68E75A423866,Ford,Expedition,Purple,2000,FALSE
1FMJK1HT5FE366883,MINI,Cooper Clubman,Purple,2009,FALSE
4T1BF1FK4FU553706,Honda,Civic Si,Pink,2005,TRUE
WUAUUAFG9EN224929,Toyota,Yaris,Turquoise,2009,TRUE
WBAWB33599P254577,BMW,550,Orange,2006,TRUE
5YMGZ0C58BL904439,Subaru,Outback,Purple,2003,FALSE
WVGAV3AXXEW055395,Isuzu,Rodeo,Orange,2002,FALSE
1FMJK1H50BE350814,Volkswagen,Golf,Orange,1992,FALSE
WAUCVAFR8BA769821,Toyota,Paseo,Orange,1997,TRUE
5GADT13S272366795,Buick,Reatta,Puce,1990,TRUE
3D73M3CL6AG510221,Studebaker,Avanti,Yellow,1964,FALSE
WAUYGBFC7CN279432,Land Rover,Range Rover Sport,Crimson,2010,TRUE
1G6KD57Y45U162903,Pontiac,Grand Prix,Crimson,2003,FALSE
5TDBCRFH1FS991474,Mercedes-Benz,CL-Class,Mauv,1998,FALSE
WAUDH78E17A614835,Toyota,Tacoma,Fuscia,2007,TRUE
1GYS4MKJ8FR308851,Lexus,RX Hybrid,Teal,2011,TRUE
JTEBU5JR1C5637151,Saturn,Aura,Yellow,2008,TRUE
5UXZV8C51BL005223,Dodge,Challenger,Indigo,2011,FALSE
2G4GZ5GV2B9187443,Pontiac,GTO,Purple,2005,TRUE
5FRYD4H67EB524518,Toyota,Echo,Violet,2002,TRUE
2C4RDGAG4CR019306,Toyota,Camry,Goldenrod,2000,FALSE
WAURD68D72A061524,Mazda,RX-7,Aquamarine,1987,FALSE
WP0AA2A92DS565127,Ford,Escort,Mauv,1984,TRUE
3C6JD6AK4CG366451,Chevrolet,Express 2500,Pink,2009,TRUE
1C3BCBGG4EN408630,Chrysler,Concorde,Indigo,1995,TRUE
1GYFK532X9R022038,Volkswagen,Passat,Crimson,2002,TRUE
5UXFA935X6L248104,Toyota,MR2,Orange,1987,TRUE
1N6AD0CUXBC662724,Toyota,Land Cruiser,Fuscia,2009,TRUE
137ZA90391E056304,Nissan,Pathfinder,Crimson,2010,FALSE
1HGCR6F36EA882625,Ford,Ranger,Green,1991,FALSE
1C4RJEAG2EC444757,Ford,Focus,Pink,2011,FALSE
1G6DM5E36D0852285,Dodge,Ram Van 2500,Violet,1996,TRUE
WAUCD64B94N162294,Ford,F450,Khaki,2010,TRUE
WAUJT64B84N853553,Ford,Crown Victoria,Green,2001,TRUE
1FMJK1H51DE924162,Infiniti,G,Green,2003,FALSE
1G6DG1E35E0924210,GMC,Rally Wagon 1500,Red,1992,TRUE
WAUAF78E25A148208,Buick,LeSabre,Maroon,2004,TRUE
WAUXL58E05A895751,Ford,E250,Blue,2008,FALSE
1N6AA0EC5FN029085,Nissan,Sentra,Yellow,1995,FALSE
WP0AB2A85FK571995,Chevrolet,Suburban 1500,Blue,1994,TRUE
5N1AR1NB6AC861852,Volkswagen,Fox,Fuscia,1989,TRUE
2G4WF551X41130378,Chevrolet,Corvette,Teal,1960,TRUE
1FTFW1E87AK914374,Ford,Mustang,Orange,1974,FALSE
WP0AB2A83CS305905,Dodge,Ram Van B150,Mauv,1993,TRUE
4T1BK3DB7CU174897,Chevrolet,Silverado 3500,Green,2012,FALSE
WBAEA53558C878652,Ford,E-Series,Pink,1986,FALSE
WAUEL74F35N626945,Bentley,Continental,Pink,2006,TRUE
WBA1F5C56EV601136,Hyundai,Accent,Turquoise,1995,FALSE
JTHBE5C22B5508611,Volkswagen,Golf,Maroon,2006,FALSE
3GTXCYEJ5AG453856,BMW,Z4,Fuscia,2004,FALSE
2T1BURHE8FC647231,Suzuki,Daewoo Lacetti,Green,2005,FALSE
2C4RDGCG0FR535860,Chevrolet,Caprice Classic,Puce,1995,TRUE
WAUDH94F88N417780,Chevrolet,Equinox,Orange,2007,TRUE
WAUDH78E68A661344,GMC,Jimmy,Fuscia,1996,FALSE
WBA3B9G55FN627993,Ford,Escort,Khaki,1989,FALSE
YV140MAB0F1404714,Audi,Q7,Fuscia,2011,TRUE
1G6DC1E35E0604686,Toyota,Camry,Turquoise,1997,FALSE
1FTWW3DY5AE619687,Jeep,Compass,Puce,2008,TRUE
2G4WC532751661494,Ford,Taurus,Green,1986,TRUE
WBA5A5C51ED420791,GMC,Safari,Teal,1996,TRUE
JH4CU2E60BC784819,Saab,09-Mar,Violet,2012,FALSE
1GKS1KE03ER775992,Lincoln,Navigator,Turquoise,1999,FALSE
1GYS3GEF5DR923978,Honda,Insight,Blue,2000,TRUE
1FTSX2A59AE404362,Ford,Explorer,Red,2001,FALSE
1C6RD6FK4CS321918,Aston Martin,V12 Vantage,Goldenrod,2012,FALSE
WA1AV94L79D455443,Buick,Regal,Red,1987,FALSE
JH4KA96672C077745,Acura,Integra,Aquamarine,1995,TRUE
JM1NC2MF3E0918999,Bentley,Continental,Purple,2009,FALSE
1G6KD54YX3U405230,Kia,Rondo,Blue,2007,FALSE
WAULT68E45A895708,Hyundai,Entourage,Fuscia,2009,FALSE
1G4GD5GRXCF260553,Honda,Accord,Maroon,1998,TRUE
2T1BU4EE8BC801759,Porsche,944,Red,1984,TRUE
2G61V5S37D9500424,Mercedes-Benz,E-Class,Yellow,1994,FALSE
2C3CA2CV0AH380102,Dodge,Ram 1500 Club,Pink,2001,FALSE
WAU4GAFB6AN475584,Mazda,MX-6,Turquoise,1997,TRUE
1FTEX1E84AF900708,GMC,Rally Wagon 1500,Yellow,1993,FALSE
WBA1K5C57FV646597,Nissan,Frontier,Puce,2009,TRUE
1GYS4JKJ0FR391531,Isuzu,i-Series,Aquamarine,2008,FALSE
WA1LGBFE0DD367335,Volkswagen,GTI,Indigo,1988,FALSE
19UUA9F2XCA943346,Buick,Riviera,Turquoise,1992,TRUE
1FTWW3B56AE909462,Mitsubishi,Mighty Max,Fuscia,1986,TRUE
WA1C8BFP0FA188747,Saab,900,Khaki,1990,TRUE
WBA3A5G52CN449452,Saab,9000,Khaki,1988,TRUE
3D7TT2CT5AG273735,Jaguar,XK,Aquamarine,2006,TRUE
2G4WD582361456262,Maserati,Quattroporte,Green,2010,FALSE
1D7RW5GK6BS471545,Buick,LeSabre,Pink,1992,FALSE
WBANB335X4B391089,Dodge,Ram 3500,Teal,2004,TRUE
WAUTFAFHXAN571978,Audi,Q5,Orange,2009,FALSE
WAUAFAFL5AA209740,Mazda,RX-8,Violet,2010,FALSE
SAJWA4GBXEL685962,GMC,Sonoma,Teal,2001,TRUE
JTDBT4K3XA1023277,Land Rover,Range Rover,Pink,1997,FALSE
WBAXG5C5XDD201804,Audi,S5,Teal,2009,TRUE
WAUAH98E68A066055,Cadillac,Escalade,Orange,1999,FALSE
SAJWA4FB1EL162170,Mazda,Mazda5,Teal,2012,FALSE
1G6DA1ED4B0348146,Volkswagen,New Beetle,Pink,1998,TRUE
WVWAP7AN8EE437676,Volkswagen,Jetta,Goldenrod,1996,TRUE
1N4AB7AP2DN415807,Nissan,Quest,Green,1999,TRUE
1D7RB1CP2BS864383,GMC,2500,Puce,1999,FALSE
SALAG2D40BA562267,Lexus,LX,Turquoise,2008,TRUE
5N1AN0NW7FN015444,Ford,F-Series,Pink,1989,TRUE
2C4RDGBG4ER211262,Mercedes-Benz,W201,Pink,1985,FALSE
WA1WYBFE5AD714616,Pontiac,Firebird,Turquoise,1992,TRUE
5LMJJ3H52AE889349,Volvo,S60,Khaki,2005,FALSE
WBAYE0C53DD932183,Toyota,T100,Indigo,1993,FALSE
2G4GS5EV9C9723751,GMC,Sierra 1500,Aquamarine,2009,TRUE
1G6DM8ED0B0347057,Chevrolet,Lumina,Green,1994,TRUE
WBAUU33579A963724,Toyota,Echo,Red,2003,FALSE
WAUMGAFL2BA109803,Mercedes-Benz,CLK-Class,Maroon,1998,FALSE
WAUFFAFL3AA536191,Oldsmobile,88,Crimson,1996,TRUE
1FTEX1E80AF115277,Nissan,JUKE,Crimson,2012,TRUE
WAUAFAFL5AA618921,Ford,Explorer,Maroon,1993,FALSE
2C3CDXGJ3DH694410,Mitsubishi,L300,Purple,1988,FALSE
1FTMF1CW5AK623591,Toyota,Prius,Crimson,2007,FALSE
1FTMF1E86AK019417,MINI,Cooper Countryman,Violet,2011,TRUE
WBAVC935X7K509212,Lincoln,Blackwood,Red,2003,TRUE
WBA5A7C58FG467909,Cadillac,DeVille,Purple,1995,TRUE
1FMJK1G54CE301215,Toyota,4Runner,Blue,1995,TRUE
WBAUP7C52AV991877,Lincoln,Navigator,Puce,2010,TRUE
YV126MFD6F1888663,Chevrolet,Colorado,Pink,2012,FALSE
1GYS3MKJ2FR666207,Oldsmobile,Alero,Violet,2003,FALSE
1FTFW1E87AK939789,Ford,Ranger,Orange,1994,FALSE
3VW217AU3FM317502,Toyota,Camry Hybrid,Pink,2008,TRUE
3LNDL2L39CR688817,Mitsubishi,3000GT,Crimson,1999,TRUE
KNADH4A39A6033746,Eagle,Summit,Purple,1992,TRUE
WDDEJ7EB9EA361613,Ram,2500,Turquoise,2012,FALSE
TRUWT28N941318573,Mazda,Mazdaspeed 3,Khaki,2011,TRUE
VNKKTUD3XFA558783,BMW,X3,Red,2011,FALSE
1N4AB7AP6DN087470,Lexus,ES,Purple,1989,FALSE
1GD220CGXCZ844599,Nissan,300ZX,Violet,1996,TRUE
WA1MYBFE2AD950714,Nissan,Rogue,Goldenrod,2011,TRUE
1GYUKDEF0AR898459,Subaru,Brat,Green,1984,TRUE
19XFB4F29FE486702,Volkswagen,New Beetle,Purple,2002,TRUE
WAULC68E43A143228,Infiniti,QX,Fuscia,2010,TRUE
WAUKG78E65A230914,Pontiac,Firefly,Violet,1995,TRUE
JH4CW2H67EC897791,Bentley,Continental GT,Indigo,2006,TRUE
5TDBCRFH8FS187124,Infiniti,G,Maroon,2006,FALSE
WAUCFAFC8DN941415,GMC,Savana 3500,Turquoise,2002,TRUE
1FTEW1E87AF063858,Suzuki,Sidekick,Blue,1997,TRUE
JH4CU2F64BC466068,Dodge,Grand Caravan,Mauv,1996,TRUE
1GYFK56279R896990,Dodge,Durango,Blue,2007,FALSE
WA1VMAFE6CD346838,Lexus,LFA,Red,2012,TRUE
3GYEK62N34G893448,Chrysler,Town & Country,Red,2011,TRUE
SALVN2BG1DH764193,Chrysler,LHS,Turquoise,1996,TRUE
1G4HP54K02U651790,Honda,Civic Si,Blue,2005,FALSE
2G4WS55JX31953015,Mercedes-Benz,CLK-Class,Teal,2005,TRUE
WAUSF78E27A724841,Bentley,Continental Super,Turquoise,2011,FALSE
YV4612HK1F1324969,Acura,MDX,Crimson,2004,TRUE
4T1BF1FKXEU668812,GMC,Sierra 3500,Aquamarine,2002,TRUE
JN1AZ4EH7EM808154,Subaru,Legacy,Indigo,2012,TRUE
WBAYA8C58FG086712,Mercedes-Benz,400SEL,Fuscia,1993,FALSE
WBAVC73518K380122,Chevrolet,Camaro,Green,1977,FALSE
WBAVB17546N698094,Nissan,Sentra,Aquamarine,1991,FALSE
1GYEC63T53R845989,Toyota,Land Cruiser,Maroon,2000,FALSE
2C3CDYAG8EH213846,Chevrolet,Silverado 1500,Aquamarine,2012,TRUE
KNADH4A33B6264935,Dodge,Viper RT/10,Pink,1994,FALSE
WP0AA2A90BS099081,BMW,8 Series,Turquoise,1997,TRUE
